3.5	Two Hippies Beach House!	501 E Camelback Rd, Phoenix, AZ 85012
3.5	Mellow Mushroom	2490 W Happy Valley Rd, Phoenix, AZ 85085
3.5	Cana Latin Kitchen & Bar	6605 Las Vegas Blvd S, Ste 210, Southeast, Las Vegas, NV 89119
4.5	Big Elvis	3595 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109
4.5	In-N-Out Burger	34850 N Valley Pkwy, Phoenix, AZ 85086
4.5	UPS	740 N Martin Luther King Blvd, Las Vegas, NV 89106
4.0	BoSa Donuts	1146 E Main St, Mesa, AZ 85203
5.0	Mr. Handyman of the West Valley	1050 N El Mirage Rd, Ste H112, Avondale, AZ 85323
3.0	Chili's Restaurant	6505 N Decatur Blvd, Centennial, Las Vegas, NV 89131
4.0	Touch of Thai	7217 E 4th Ave, Scottsdale, AZ 85251
3.5	20 Lounge	7001 N Scottsdale Rd, Ste 166, Scottsdale, AZ 85255
5.0	Danielle Daigle Photography	7127 E 6th Ave, Scottsdale, AZ 85251
3.5	Premier $2.25 Cleaners	14010 N Litchfield Rd, Surprise, AZ 85379
2.5	Great China Super Buffet	1501 W Bethany Home Rd, Phoenix, AZ 85015
3.0	Amore Pizza & Wings	10101 E Bell Rd, Scottsdale, AZ 85255
3.5	Hillside Spot	4740 E Warner Rd, Phoenix, AZ 85044
2.5	Sugar Factorys	3400 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109
4.5	Frank Marino's Divas Las Vegas	The Quad, 3535 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109
3.0	Bronze Boutique	4545 N Scottsdale Rd, Ste 105, Scottsdale, AZ 85251
4.5	Sweethearts Gourmet Donuts	3655 W Anthem Way, Ste B-135, Anthem, AZ 85086
3.5	GameStop	SWM North Mesa Plaza, 1735 W Craig Road, North Las Vegas, NV 89032
4.0	Picture Show @ Superstition Springs Mall	6555 E Southern Ave, Ste 1002, Mesa, AZ 85206
3.5	Ninja Bowl	2040 W Deer Valley Rd, Ste A, Phoenix, AZ 85027
5.0	Beast Printing	19615 N 15th Ave, Phoenix, AZ 85027
3.0	El Pollo Loco	221 E Dunlap Ave, Phoenix, AZ 85020
4.0	Early Bird Cafe	10895 S Eastern Ave, Anthem, Henderson, NV 89052
4.5	Wash N Wear Laundromat	1640 N Scottsdale Rd, Tempe, AZ 85281
4.0	Babylon Gyros & Shish Kabobs	5826 W Olive Ave, Ste B101, Glendale, AZ 85302
4.5	Canyon Desert Painting	14502 W Marcus Dr, Surprise, AZ 85374
5.0	Inkenstein Tattoo Company	7120 N 55th Dr, Glendale, AZ 85301
3.5	My Arepa	2057 S Alma School Rd, Ste 4, Mesa, AZ 85210
3.0	Sucker Punch Sally's Diner	4 E University Dr, Tempe, AZ 85281
5.0	ZonieBaskets	PO  Box 67, Laveen, AZ 85339
4.5	West Valley Women's Care	9305 W Thomas Rd, Ste 155, Phoenix, AZ 85037
3.0	Tasty House Chinese Restaurant	1512 W Bell Rd, Ste 7, Phoenix, AZ 85023
4.0	Zef's Taco Grill	15643 N Reems Rd, Ste 106, Surprise, AZ 85374
5.0	Southwest Veterinary Oncology, PLLC	6677 W Thunderbird Rd, Ste L-188, Glendale, AZ 85306
4.0	Arizona Hair Company	21188 E Ocotillo Rd, Queen Creek, AZ 85242
4.0	Thai Spices	66 S Dobson Rd, Ste 133, Mesa, AZ 85202
3.0	Denny's	4289 W Craig Rd, North Las Vegas, NV 89032
2.5	IHOP	14826 N Pima Rd, Scottsdale, AZ 85260
3.0	Union Restaurant & Lounge	Aria Resort & Casino, 3736 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109
2.5	Aj's Cafe	One San Marcos Pl, Chandler, AZ 85225
5.0	Animal Allergy & Dermatology Specialists	6032 S Durango Dr, Ste 100, Spring Valley, Las Vegas, NV 89113
4.5	Hot Dog Guy	6032 E Cave Creek Rd, Cave Creek, AZ 85331
4.0	Fuji San	8540 W Lake Mead Blvd, Ste 120, Summerlin, Las Vegas, NV 89128
3.5	Kusina Ni Lorraine	3507 S Maryland Pkwy, Eastside, Las Vegas, NV 89169
3.5	Picazzo's Organic Italian Kitchen	11340 W Bell Rd, Ste 118 A, Surprise, AZ 85374
4.0	Coco's Family Restaurant	169 E Tropicana Rd, Southeast, Las Vegas, NV 89119
2.5	Ichiban Korean BBQ & Sushi	1324 S Rural Rd, Tempe, AZ 85281
5.0	Eleutheria Wellness Center	500 N Bullard Ave, Ste 27, Goodyear, AZ 85338
3.5	Scottsdale Quarter	15279 N Scottsdale Rd, Scottsdale, AZ 85254
3.5	Pizza Chicago	975 E Elliott Rd, Tempe, AZ 85284
3.0	Denny's	1010 N Tegner St, Wickenburg, AZ 85390
4.0	Toast Breakfast Boutique	2327 N 7th St, Phoenix, AZ 85004
3.5	North China Restaurtant	3 Tarvit St, Tollcross, Edinburgh EH3 9LB
3.0	Gold Lounge	ARIA Resort and Casino, 3730 Las Vegas Blvd, The Strip, Las Vegas, NV 89109
4.0	New York Pretzel	The Venetian Resort Hotel Casino, 3355 Las Vegas Blvd So Sp. 0104D, The Strip, Las Vegas, NV 89109
4.0	Blossom	Aria Resort and Casino, 3735 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109
4.5	Harkins SanTan Village 16 Theaters	San Tan Mall, 2298 E Williams Field Rd, Gilbert, AZ 85295
3.5	desert west skate park	6501 West Virginia Avenue, Phoenix, AZ 85035
3.0	Chipotle Mexican Grill	9925 W Mcdowell Rd, Avondale, AZ 85392
3.5	Jimmy John's	680 S Mill Ave, Tempe, AZ 85281
4.5	N8 Touch Massage and Chiropractic	21050 N Tatum Blvd Suite 114, Ste 114, Phoenix, AZ 85050
4.5	Eli The Handyman	1846 E Grove Cir, Mesa, AZ 85204
4.0	Dick's Sporting Goods	1455 W Southern Ave, Fiesta Mall, Mesa, AZ 85202
4.5	Apple Store	7700 W Arrowhead Towne Ctr, Glendale, AZ 85308
4.5	Amore Patisserie	Mandarin Oriental, 3752 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109
4.0	Romance Lounge	2000 Las Vegas Boulevard S, The Strip, Las Vegas, NV 89102
3.5	The Living Room	2475 W Queen Creek Rd, Chandler, AZ 85248
3.5	Jack in the Box	4741 E McDowell Rd, Phoenix, AZ 85008
3.5	Wildcraft	425 King St N, Waterloo, ON N2J 2Z5
4.0	The Bauer Kitchen	187 King St S, Unit 102, Waterloo, ON N2J
4.0	Herbs & Rye	3713 W Sahara Ave, Westside, Las Vegas, NV 89102
3.5	Sweet Chill	Aria Resort and Casino, 3741 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109
3.5	Deluxe Dry Cleaners	21705 N 19th Ave, Ste 114, Phoenix, AZ 85027
3.0	Dunkin Donuts	21705 N 19th Ave, Ste 118, Phoenix, AZ 85027
5.0	Match All Drywall Repair	1541 W 6th Ave, Mesa, AZ 85202
5.0	Siphon Draw Trail inc. Flatiron, Superstition Mountain	6109 N. Apache Trail, Apache Junction, AZ 85219
3.5	Cloud Nine Balloon Ride	3951 Las Vegas Blvd S, The Strip, Las Vegas, NV 89119
3.5	The Black Rose Tavern	49 Rose Street, New Town, New Town, Edinburgh EH2 2NH
3.0	Barclays Banks	1 St Andrew Sq, New Town, Edinburgh EH2 2BD
3.0	Mama's Pizzeria	825 W Baseline Rd, Ste 1, Tempe, AZ 85282
2.0	Brickyard Sports Bar and Grill	20235 N Cave Creek Rd, Ste 111, Phoenix, AZ 85024
4.0	Cartel Coffee Lab	1 N 1st St, Ste 100, Phoenix, AZ 85004
3.0	The Cup	City Ctr, 3720 S Las Vegas Blvd, The Strip, Las Vegas, NV 89109
4.5	Baguette Cafe	8359 W Sunset Rd, Spring Valley, Las Vegas, NV 89113
4.5	Enterprise Rent-A-Car	10625 W Roosevelt Ave, Avondale, AZ 85323
3.0	Skybox Sports Bar & Grill	Aria Resort and Casino, 3738 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109
4.5	Jon Simpson Photography	5841 E Calle Del Paisano, Phoenix, AZ 85018
2.5	Wasabi Jane's Rice & Noodle Works	3377 S Las Vegas Blvd, #2610, The Strip, Las Vegas, NV 89109
3.5	China Garden	4331 E Baseline Rd, Ste B-109, Gilbert, AZ 85206
4.5	Yogurtland	9055 S Eastern Ave, Ste 1A, Southeast, Las Vegas, NV 89123
4.0	Motor City Cafe	4080 Paradise Rd, Ste 8, Eastside, Las Vegas, NV 89169
3.0	Cupcakery	Monte Carlo Hotel and Casino, 3770 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109
4.5	Luu's Chicken Bowl	10876 N 32nd St, Phoenix, AZ 85028
4.5	Poppy's Frozen Yogurt	9345 S Cimarron Rd, Southwest, Las Vegas, NV 89178
1.5	Sparkletts Water	3302 West Earl Drive, Phoenix, AZ 85017
3.0	Shula's Steak House	5040 West Wild Horse Pass Blvd., Wild Horse Pass Hotel & Casino, Chandler, AZ 85226
4.5	Welcome To Las Vegas Sign	5100 Las Vegas Blvd, Southeast, Paradise, NV 89119
3.0	Sweet Surrender	The Palazzo, 3325 Las Vegas Blvd. South, The Strip, Las Vegas, NV 89109
2.0	McDonald's	6990 W Sundust Rd, Chandler, AZ 85226
4.5	Tom Ford	3720 S Las Vegas Blvd, Ste 102, Las Vegas, NV 89115
3.0	Eve The Nightclub	3720 Las Vegas Blvd S, Ste 260, Las Vegas, NV 89106
4.5	Celadon Thai Restaurant	49-51 Causewayside, Newington, Edinburgh EH9 1QF
4.5	Sabor	594 N Stephanie St, Henderson, NV 89014
3.5	Fascinations	14747 Northsight Blvd, Ste 107, Scottsdale, AZ 85260
4.5	Fascinations	2302 N Scottsdale Rd, Scottsdale, AZ 85257
4.5	Sushi Avenue 2	4949 N Rancho Dr, Northwest, Las Vegas, NV 89130
5.0	Scottsdale Airport Autocare	7333 E Butherus Dr, #B-100, Scottsdale, AZ 85260
3.5	Phoenix Nails & Spa	781 S Cotton Ln, Ste D120, Goodyear, AZ 85338
4.5	Postnet	2880 Bicentennial Pkwy, Ste 100, Anthem, Henderson, NV 89052
4.0	Above Par Carpet Care	Las Vegas, NV
4.5	Thunderbird Executive Inn	15249 N 59th Ave, Glendale, AZ 85306
4.5	Uno Stop	30 W Galveston St, Chandler, AZ 85225
2.0	RadioShack	Ahwatukee Foothills Twne, 4722 E Ray Road Suite 9, Phoenix, AZ 85044
4.0	The Cider Mill Gourmet Market & Sandwich Shop	7240 E Main St, Ste C, Scottsdale, AZ 85251
3.0	Rock 'n' Roll Las Vegas Marathon & Half Marathon	Las Vegas Blvd & W Russell Rd, The Strip, Las Vegas, NV 89119
4.5	Outrageous Olive Oils and Vinegars	7240 E Main St, Scottsdale, AZ 85251
3.0	Vanity Nightclub	4455 Paradise Rd, Eastside, Las Vegas, NV 89169
4.5	Hotel 32	Monte Carlo Hotel and Casino, 3770 Las Vegas Blvd S, The Strip, Las Vegas, NV 89115
3.5	The Market Tea Room	6665 S Eastern Ave, Southeast, Las Vegas, NV 89119
2.0	Pizza Hut	5270 W Baseline Rd Ste 165, Ste 165, Laveen, AZ 85339
3.0	Domino's Pizza	6170 S 51st Ave, Ste 101, Laveen, AZ 85339
1.5	Circle K	3508 W Baseline Rd, Laveen, AZ 85339
2.5	Dunkin Donuts	21148 E Rittenhouse Rd, Ste 101, Queen Creek, AZ 85242
3.5	Bonkerz Comedy Club	Palace Station, 2411 W. Sahara Avenue, Westside, Las Vegas, NV 89102
3.5	Fry's Marketplace	39508 N Daisy Mountain, Phoenix, AZ 85086
4.5	Appaloosa Library	7377 E Silverstone Dr, Scottsdale, AZ 85255
4.5	Pasta and Sugo	2916 N 40th St, Phoenix, AZ 85018
4.5	Popcorn Girl	8550 W Charleston Blvd, Ste 109, Westside, Las Vegas, NV 89117
5.0	Central Mesa Veterinary Hospital	2205 East Main Street, Mesa, AZ 85213
3.5	Top Notch Transportation	4400 N Scottsdale Rd, Ste 9901, Scottsdale, AZ 85251
5.0	Budget Blinds serving The East Valley	Chandler, AZ 85249
4.0	Grateful Spoon Gelato	4410 N 40th St, Ste 5, Phoenix, AZ 85018
4.0	Tobacco Town Cigars	6870 S Rainbow Blvd, Ste 118, Spring Valley, Las Vegas, NV 89118
4.0	La Reina Mexican Food & Bakery	1600 N. Jones Blvd, Ste 110, Las Vegas, NV 89108
3.0	Meatballz	1930 W Pinnacle Peak Rd, Ste 119, Phoenix, AZ 85027
5.0	La Lou Salon	15444 N Greenway Hayden Loop, Ste 102, Scottsdale, AZ 85260
4.5	Energy Tanning	18589 N 59th Ave, Ste 108, Glendale, AZ 85308
4.0	Chipotle Mexican Grill	815 E Baseline Rd, Tempe, AZ 85282
3.0	Papa John's	1100 N Alma School Rd, Ste 6, Chandler, AZ 85224
4.5	Little Caesars	2992 N Alma School Rd, Chandler, AZ 85225
4.0	Dominic's Bistro Italiano	10001 W Bell Rd, Sun City, AZ 85351
3.5	A&W	1495 N Dysart Rd, Avondale, AZ 85323
3.5	Garden Pizza	781 S Cotton Ln, Goodyear, AZ 85338
5.0	Gentle Care Animal Hospital	1835 E Guadalupe Rd, # 110, Tempe, AZ 85283
5.0	Modern Wedding Scenes	7308 E 1st Ave, Scottsdale, AZ 85251
3.0	Dick's Sporting Goods	Galleria at Sunset, 1308 W Sunset Rd, Henderson, NV 89014
4.0	Unique Pizza and Subs	1381 W Sunset Rd, Henderson, NV 89014
4.5	Clark's Speciality Foods	202 Bruntsfield Place, Bruntsfield, Edinburgh EH10 4DF
4.5	Tom's Thumb Trail	McDowell Sonoran Preserve, Scottsdale, AZ 85259
4.5	St Tropez Convenience Mart	4501 Paradise Rd, Eastside, Las Vegas, NV 89169
3.0	Sears Auto Center	12820 N Tatum Blvd, Paradise Vl, Phoenix, AZ 85032
5.0	Kiki de Montparnasse	3720 Las Vegas Blvd S, Ste 226, The Strip, Las Vegas, NV 89109
4.5	Paseo Vista Recreational Area	3850 S McQueen Rd, Chandler, AZ 85286
4.0	Caffe Boa Bistro	2837 N Power Rd, Ste 102, Mesa, AZ 85215
4.0	Hawaiian Sun BBQ	1652 N Higley Rd, Gilbert, AZ 85234
3.5	Dillon's	10970 W Peninsula Rd, Morristown, AZ 85342
2.5	Eddie's Pizza And Lounge	1250 E Apache Blvd, Tempe, AZ 85281
5.0	Rainbow Ryders, Inc Hot Air Balloon Company	1725 W Williams Dr, Ste 39, Phoenix, AZ 85027
4.5	Shelley's Specialty Desserts	5845 W Palmaire Ave, Glendale, AZ 85301
2.5	Johnny Rockets	The Grand Canal Shoppes, 3377 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109
4.0	Hot Dog Stop	Scottsdale Promenade Center, 16447 N Scottsdale Rd, Ste 119, Scottsdale, AZ 85250
4.5	Antiques on Camelback	4955 N 7th Ave, Phoenix, AZ 85013
3.0	City Bar	ARIA Resort & Casino, 3730 Las Vegas Blvd S, The Strip, Las Vegas, NV 89158
3.5	Paradise Bakery and Cafe	375 E Bell Rd, Phoenix, AZ 85022
3.5	Bar Moderno	ARIA Resort & Casino, 3730 Las Vegas Blvd S, Las Vegas, NV 89158
5.0	Space Massage Studio	4545 N 36th St, Ste 209, Phoenix, AZ 85018
4.5	Winestyles	10625 N Tatum Blvd, Ste D142, Phoenix, AZ 85028
5.0	Commemorative Air Force Arizona Wing	Falcon Field Airport, 2017 N Greenfield Rd, Mesa, AZ 85215
3.0	Classic Car Spa	1555 W Warner Rd, Gilbert, AZ 85233
4.0	The Vitacost Store	840 Pilot Rd, Southeast, Las Vegas, NV 89119
3.0	Tropical Smoothie Cafe	4262 Blue Diamond Rd, Ste  103, Southwest, Las Vegas, NV 89139
4.0	India Masala	Riviera Hotel and Casino, 2901 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109
3.5	Fresh Madison Market	703 University Ave, Capitol, Madison, WI 53715
3.0	Applebee's	10460 N 90th St, Scottsdale, AZ 85258
4.0	SF Las Vegas Supermarket	4801 Spring Mountain Rd, Chinatown, Las Vegas, NV 89102
4.5	Man Cave	855 Seven Hills Drive, Southeast, Henderson, NV 89052
3.5	Think! Graphic and Printing Solutions	917 N 5th St, Phoenix, AZ 85004
3.0	Kohl's Department Stores	4250 Blue Diamond Rd, Southwest, Las Vegas, NV 89139
4.5	Gaia Flowers	6 E. Charleston Blvd., Downtown, Las Vegas, NV 89104
4.5	Crystals Place Public Art Collection	Crystals at CityCenter, 3750 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109
3.0	Bernard's Restaurant	751 S Clubhouse Dr, Chandler, AZ 85248
3.5	Wildfire	4451 E Sunset Rd, Ste 1, Henderson, NV 89014
4.0	Louis Vuitton	3720 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109
2.0	Quality Suites near Old Town Scottsdale	1635 N Scottsdale Rd., Tempe, AZ 85281
4.5	Fort McDowell Adventures	14803 N Hiawatha Rd, Fort McDowell, AZ 85264
4.0	City Vintage	13 Colinton Rd, Edinburgh EH10 5DP
5.0	Barefoot Sanctuary	6689 S Las Vegas Blvd, Southeast, Las Vegas, NV 89119
3.5	808 Sushi	7435 S Durango Dr, Southwest, Las Vegas, NV 89113
3.5	Diva Beauty - A Threading Boutique	9839 S Eastern Ave, Ste C1, Southeast, Henderson, NV 89183
3.5	Diva Beauty - A Threading Boutique	2184 N Rainbow Blvd, Las Vegas, NV 89108
4.5	Cars and Coffee	9500 S Eastern Ave, Southeast, Henderson, NV 89074
3.5	Illegal Jack's	113-117 Lothian Road, Old Town, Edinburgh EH3 9AN
4.5	Uptown Bridal and Boutique	11 W Boston St, Ste 3, Chandler, AZ 85225
4.5	Aloha Yogurt	219 E Baseline Rd, Ste 5, Tempe, AZ 85283
4.5	In-N-Out Burger	2790 W Chandler Blvd, Chandler, AZ 85224
3.5	Autozone	4607 E Chandler Blvd, Phoenix, AZ 85044
3.5	Spring Valley Community Park	7600 W Flamingo Rd, Spring Valley, Las Vegas, NV 89147
1.5	SuperPawn	1845 East Broadway Road, Tempe, AZ 85282
4.0	Yogurtz	16995 W Greenway Rd, Ste 112, Surprise, AZ 85388
3.0	Rosati's Pizza	430 E Silverado Ranch Blvd, Southeast, Las Vegas, NV 89123
3.5	Pinnacle Grille	10428 E Jomax Rd, Scottsdale, AZ 85262
4.5	Beautif-Eye Studios	4332 N Wells Fargo Ave, Ste 200, Scottsdale, AZ 85251
4.0	Jen Buffet	700 W Warner Rd, Chandler, AZ 85225
3.0	Wing & Grill Cafe	2548 Wigwam Pkwy, Ste 140, Henderson, NV 89074
3.0	Roman Candle Pizzeria	2685 Research Park Dr, Fitchburg, WI 53711
4.0	Grill Wrap Cafe	4804 E Chandler Blvd, Ste 108, Phoenix, AZ 85048
4.5	Vintage Fashion, Inc	4700 N Central Ave, Ste 121, Phoenix, AZ 85012
4.0	Varadero Cuban Restaurant	5081 N Rainbow Blvd, Ste 100, Northwest, Las Vegas, NV 89130
2.5	Designer Fragrances & Cosmetic Company	755 S Grand Central Pkwy, Ste 1401, Downtown, Las Vegas, NV 89106
2.5	Soma Intimates	7700 W Arrowhead Towne Center, Arrowhead Towne Center, Glendale, AZ 85308
3.0	Legends Sports Bar & Grill	439 Grand Canyon Dr, Madison, WI 53719
5.0	Nellis Gun Club	8060 Minot Ave, Nellis AFB, NV 89191
4.0	Not Your Average Deli	4850 W Sunset Rd, Las Vegas, NV 89118
4.0	The Painted Pretzel	9160 E Shea Blvd, Suite 103-A, Scottsdale, AZ 85260
4.0	Estrella Mountain Regional Park	14805 W Vineyard Ave, Goodyear, AZ 85338
4.0	C & R Tires	17434 N Cave Creek Rd, Phoenix, AZ 85032
3.5	El Encanto de la Fuente	11044 N Saguaro Blvd, Fountain Hills, AZ 85268
3.5	Canine Design	10247 W Charleston Blvd, Summerlin, Las Vegas, NV 89135
4.0	Toys R Us	7020 N 5th St, Deer Springs Town Center, North Las Vegas, NV 89084
4.0	Target	7090 N 5th St, North Las Vegas, NV 89084
5.0	All Pro Window Tint	17526 W Caribbean Ln, Surprise, AZ 85388
4.5	HTC Uptown Body Piercing	4634 N 7th Ave, Phoenix, AZ 85013
4.0	The Main Ingredient Ale House And Café	2337 N 7th St, Phoenix, AZ 85006
3.5	Culinary Dropout	7135 E Camelback Rd, Ste 125, Scottsdale, AZ 85251
4.5	It Girl Diva	4419 N Scottsdale Rd, Ste 224, Scottsdale, AZ 85251
4.0	Café Conmigo	4343 North Scottsdale Rd, Scottsdale, AZ 85251
5.0	Fitness Road/Solid Solution	209 E. Baseline Rd. #E-108, Tempe, AZ 85282
2.0	Marge's BP	735 E Washington Ave, Williamson - Marquette, Madison, WI 53703
4.0	Costco	1444 S Sossaman Rd, Mesa, AZ 85209
3.5	New York Chinese Restaurant	9430 W Lake Mead Blvd, Ste 1, Summerlin, Las Vegas, NV 89134
5.0	Mountain Vista Health Center	1375 N Scottsdale, Ste 180, Scottsdale, AZ 85257
4.5	Laos Market	629 N Las Vegas Blvd, Las Vegas, NV 89101
4.5	Insurgo Theater Movement	1 Main St, Downtown, Las Vegas, NV 89101
5.0	Bright Independent Volvo Service & Repair	3421 S Decatur Blvd, Ste 2, Chinatown, Las Vegas, NV 89102
2.5	Subway	35 W Combs Rd, Queen Creek, AZ 85240
3.0	Acapulco Mexican Grill	114 W Adams St, Ste 114, Phoenix, AZ 85003
3.5	Havana Cigars	4225 W Fortune Dr, Ste 110, Anthem, AZ 85086
2.5	My Big Fat Greek Restaurant	6922 N 95th Ave, Glendale, AZ 85305
4.5	Maui Tan	8271 W Lake Pleasant Pkwy, Ste 103, Peoria, AZ 85382
4.0	La Hacienda By Richard Sandoval	7575 E Princess Dr, Scottsdale, AZ 85255
4.5	Truckin' Good Food	Phoenix, AZ 85044
4.5	La Garrigue	14 Eyre Place, Cannonmills, Edinburgh EH3 5EP
4.5	The Roose Parlour and Spa	918 N 6th St, Phoenix, AZ 85004
5.0	Office of Vital Records	1818 W Adams, Phoenix, AZ 85007
4.0	US Postal Service	1001 E Sunset Rd, Southeast, Las Vegas, NV 89199
3.5	Two Hippies Beach House	8945 N 7th St, Phoenix, AZ 85020
2.5	Filiberto's Mexican Food	4370 S Miller Rd, Buckeye, AZ 85326
4.5	Bahama  Bucks	21803 S Ellsworth Rd, Ste E, Queen Creek, AZ 85242
4.5	Kay's Bar	39 Jamaica Street West, New Town, Edinburgh EH3 6HF
4.0	Niko Niko Roll & Sushi	20 King Street E, Kitchener, ON N2G 3X1
4.0	Leung Yue Hot Pot	1508 King St. E, Kitchener, ON N2G 2P1
3.5	Don Tortaco	8060 Blue Diamond Rd, Southwest, Las Vegas, NV 89113
4.0	Contigo Peru	1245 W Guadalupe Rd, Ste B-8, Mesa, AZ 85202
5.0	Glamsquad 702 Events Inc.	Eastside, Las Vegas, NV 89121
2.0	Chase	2865 E Charleston Blvd, Downtown, Las Vegas, NV 89104
4.0	Walt's BBQ	1729 N Dysart Rd, Suite 102, Avondale, AZ 85392
3.0	Cucina di Vita	142 W Main St, Mesa, AZ 85201
3.5	The Cooper's Tavern	20 W Mifflin St, Capitol, Madison, WI 53703
5.0	Gina Louisa Designs	Las Vegas, NV 89009
3.0	Meatballz	3395 W Chandler Blvd, Ste 1, Chandler, AZ 85226
3.5	Bashas'	99 S Higley Rd, Mesa, AZ 85206
3.5	Fry's Marketplace	155 W Combs Rd, Queen Creek, AZ 85140
4.0	Vitamin Shoppe	7708 W Bell Rd, Glendale, AZ 85308
4.0	Mabel's On Main	7018 E Main St, Scottsdale, AZ 85251
4.0	Holiday Inn Express Hotel & Suites Tempe	1520 West Baseline Rd, Tempe, AZ 85283
3.5	Flaming Kabob	921 E University Dr, Tempe, AZ 85281
2.0	Beyer Appliance Service Inc.	1797 W University Dr, Ste 172, Tempe, AZ 85281
4.5	VIP Grooming	8255 W Jefferson St, Peoria, AZ 85345
1.5	US Post Office	7750 E McDowell Rd, Scottsdale, AZ 85257
3.0	Prestige Nails and Spa	20701 N Scottsdale Rd, Ste 109, Scottsdale, AZ 85255
3.5	Midway Bar at Hard Rock	4455 Paradise Rd, Eastside, Las Vegas, NV 89169
4.5	AutoZone	7686 S Power Rd, Gilbert, AZ 85297
4.5	7 For All Mankind	Fashion Square - Scottsdale, 7014 E. Camelback Rd, Scottsdale, AZ 85251
4.5	Hidden Treasures	610 N Alma School Rd, Chandler, AZ 85224
4.0	Pita Jungle	1001 N 3rd Ave, Ste 3, Phoenix, AZ 85003
5.0	Sharpvan Mobile Sharpening Services	6614 W Maya Way, Phoenix, AZ 85083
3.5	Off Da Hook Soul Food	1804 W Glendale Ave, Phoenix, AZ 85021
3.5	Ocean Blue Caribbean Restaurant and Bar	6140 Chandler Blvd, Chandler, AZ 85226
4.0	Sweet Daddy Cupcakes	7700 W Arrowhead Towne Ctr, Ste 1157, Glendale, AZ 85308
3.5	Pho Village	6820 Spring Mountain Rd, Ste C-111, Chinatown, Las Vegas, NV 89146
3.5	Vintage Brewing Co.	674 S Whitney Way, Madison, WI 53719
4.0	Las Gorditas	2451 E Tropicana Ave, Southeast, Las Vegas, NV 89120
2.0	Blues BarBQ	721 Mall Ring Cir, Henderson, NV 89014
4.5	ABC Stores	3771 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109
4.0	Gilbert Dogs 24/7	868 N Gilbert Rd, Ste 101, Gilbert, AZ 85234
4.5	Now and Zen Mobile Massage	5940 S Rainbow Blvd, Spring Valley, Las Vegas, NV 89118
5.0	Bell Air Conditioning LLC	18700 N 107th Ave, Sun City, AZ 85373
2.0	Little Caesars	711 E Broadway, Tempe, AZ 85282
3.5	Pure Salon	8711 E Pinnacle Peak Rd, Ste F204, Scottsdale, AZ 85255
2.5	Pumi Express	6565 S Fort Apache Rd, Spring Valley, Las Vegas, NV 89148
4.0	Dee's Donuts	8680 W Warm Springs Rd, Southwest, Las Vegas, NV 89148
3.5	Capitol Sports Lounge	1801 W Van Buren St, Phoenix, AZ 85007
3.5	Planet Hollywood Towers	Westgate Resorts, 80 E Harmon Ave, Eastside, Las Vegas, NV 89109
4.0	Velvet Boutique	4207 N. Scottsdale Rd, Scottsdale, AZ 85251
4.5	SuperTarget	24890 N Lake Pleasant Pkwy, Peoria, AZ 85383
3.5	Augie's Sports Grill	15605 W Roosevelt St, Ste 100, Goodyear, AZ 85338
5.0	QuikTrip	4011 E Greenway Rd, Phoenix, AZ 85032
4.0	Blueberry Hill Family Restaurant	4435 Las Vegas Blvd N, Ste C, Las Vegas, NV 89115
2.0	Einstein Brothers Bagels	2925 South Alma School Road, Chandler, AZ 85248
2.0	Thrifty Car Rental - Skyharbor Airport	1805 E Skyharbor Cir S, Phoenix, AZ 85034
3.0	Timberbush Tours	555 Castlehill, Old Town, Edinburgh EH1 2ND
1.5	Off the Beaten Path Yarnery	1216 Williamson St, Williamson - Marquette, Madison, WI 53703
2.5	Alanza Place Apartments	1121 N 44th St, Phoenix, AZ 85008
2.5	Sofia's Pizza	7365 W Sahara Ave, Westside, Las Vegas, NV 89117
4.0	The Raconteur	50 Dean Street, Stockbridge, Edinburgh EH4 1LQ
3.0	Sushi Banzai	9700 W Tropicana Ave, Ste 100, Spring Valley, Las Vegas, NV 89147
3.0	Teddy's Bakery	5025 S Fort Apache Rd, Spring Valley, Las Vegas, NV 89148
4.5	Garth at Wynn Las Vegas	3131 Las Vegas Blvd. South, The Strip, Las Vegas, NV 89109
3.5	Trails End Bar & Grill	The Legacy Golf Resort, 6808 S 32nd St, Phoenix, AZ 85042
4.0	American Apparel	3500 Las Vegas Blvd S, Terrace Level, Ste T-27, Eastside, Las Vegas, NV 89109
3.5	American Apparel	775 S Grand Central Pkwy, Ste 1945, Downtown, Las Vegas, NV 89106
3.5	Cafe Nom De Plume	60 Broughton St, New Town, Edinburgh EH1 3SA
3.0	Sprecher's Restaurant and Pub	1265 John Q Hammons Rd, Madison, WI 53717
